StationName,StationID,μₑ,ϕₑ,ξₑ,BIC
NATASHQUAN A,7045400,47.13652776716884,2.239774074668162,0.1068083555052572,227.52963472234873
PENTECOTE,7045910,56.131524749973266,2.2414630819361006,0.19291307295222304,117.95666235797016
SEPT-ILES,7047914,46.080777996329516,2.573160407808388,0.014348247943170871,302.02185822616866
BAIE-COMEAU,704S001,43.802642578663054,2.316214041566841,0.38468023170528265,114.55221141952389
CAP MADELEINE,7051160,35.593182383588356,2.505913891893851,0.2442458990493795,229.53519821440958
CAP SEIZE,7051175,37.05911880298879,2.4094672671737234,-0.10001137356135417,190.69769911240311
GASPE A,7052601,58.33198634918591,3.0217601487195314,-0.007126134243329224,258.15972023205194
GRANDE RIVIERE,7052820,56.536337376048586,2.942753026611939,-0.2777314394995594,201.31092210896313
LAC HUMQUI,7053649,44.47718394502398,2.487050179024087,0.0019510801288037415,204.80647709242692
LA POCATIERE CDA,7054095,39.191446804931786,2.5073758686238454,0.14175886972512142,277.02232281573674
MATANE,7054640,36.09060289729853,2.1627633200660985,-0.20965607549572618,101.86096411188913
MONT JOLI A,7055121,40.844382381244486,2.4286489148016015,-0.02602302764827393,330.7684504463759
MURDOCHVILLE,7055380,39.485731297871816,2.839869216783772,-0.20436421647432118,163.75606439853073
NOTRE DAME DU LAC,7055675,41.32219832722427,1.8781457046475722,0.3448492539868686,102.55629413346234
NOUVELLE,7055705,39.30909280462612,2.5225639263114834,-0.10014636064282248,236.6290337148484
RIMOUSKI,7056480,37.43344876284856,2.4910079724305443,-0.024990664937868962,229.1256620992357
RIVIERE AU RENARD,7056563,53.76817866949799,2.8758531061065598,-0.2400555952140571,102.35547930175154
RIVIERE DU LOUP,7056615,41.24264072540366,2.1096638409510127,0.0883476702655588,81.76398875641857
ST ALEXIS DE MATAPEDIA,7056814,42.38466737058964,2.4181359324584273,-0.07326043666299414,135.008453947356
ST BRUNO KAMOURASKA,7056922,41.57159843381556,2.5202728576922326,0.00903721799315655,231.5618305509692
ST CHARLES GARNIER,7056970,40.783646117666294,2.5218009431713675,0.036183051203664524,190.7061582778309
STE GERMAINE,7057287,45.93310302416742,2.3585392217576913,-0.0452902483306466,260.90065341457387
ST JEAN DE CHERBOURG,7057395,40.782271986846084,2.573726288327521,0.04570509934214551,227.17498075477621
ST MALACHIE,7057518,44.45412408581929,2.593533550800956,-0.048058496940033626,216.9000297949433
ST MODESTE,7057574,35.09072709093006,2.0211224441797184,0.05265600998058154,87.20142206052446
ILES DE LA MADELEINE A,705C2G9,51.09946717558612,2.2587616476255477,0.5819608355698338,158.20632604273794
BAGOTVILLE A,7060400,39.63929764813006,2.3417311697407897,-0.027284747053630324,378.87704406380703
JONQUIERE,7063370,34.22988389783236,2.161327135252982,0.0068931937223980135,97.27196683713589
LAC STE CROIX,7063690,39.490519862964256,2.3415759359526485,0.1587194444581499,234.4561458040614
MONT APICA,7065100,42.290916926767736,1.7805300728347506,0.5885938179168324,148.981819891808
NORMANDIN CDA,7065640,36.93783916629056,2.4125617053857025,0.20046327008312237,248.3668046556222
PORTAGE DES ROCHES,7066080,44.2553653698989,2.5853472490241285,-0.2015888671801215,129.73981491471173
ROBERVAL A,7066685,41.252510399751344,2.4899924735563665,0.035641659337964045,272.0346404074352
ST COEUR DE MARIE,7067060,39.707173623725,2.5896964234705937,0.11382530599262315,238.373458872803
LA BAIE,706Q001,41.95875701939117,2.7166671755215543,0.051595977680441385,120.19927774442394
GRANDE ANSE,7072816,39.44953992597606,2.5447623154742094,-0.10429859811668618,138.64116857387972
LA TUQUE,7074240,34.69738041214178,2.1919355825643057,0.2685095951380972,206.01511666857576
ST MICHEL DES SAINTS,7077570,35.28878100388381,2.4036457440851655,0.27464962103436547,233.3143573178336
BARRAGE ANGLIERS,7080452,38.43311813201203,2.129275680895106,0.055762735072387895,226.9582379678283
BARRAGE TEMISCAMINGUE,7080468,42.15151960524945,2.4828539818000452,-0.013521612535958983,236.49765249754475
AMOS,7090120,40.992005765469095,2.602544931627277,0.22875829544603668,260.2619770396582
CHIBOUGAMAU CHAPAIS A,7091404,40.82115745058991,2.3647720007647552,0.070806731862783,233.19533889954388
LA GRANDE RIVIERE A,7093716,38.48818367348444,2.4580145626534597,-0.27521879479760947,243.4381086313091
LA SARRE,7094120,37.296767894908,2.232624358979412,-0.3604101172326731,131.559278066962
MATAGAMI A,7094639,37.52732789344983,2.265682681831558,0.06316827797881208,172.22063798564454
NITCHEQUON,7095480,33.10305172682002,2.291182909770151,-0.0819511328344886,146.4572682987478
RIVIERE HEVA,7096621,39.13011857035742,2.2476627560685944,0.05899035064560583,147.77098613832322
VAL-D'OR A,7098600,37.94648837804151,2.01117698543381,0.07010901516179194,257.65018525539926
INUKJUAK UA,7103282,26.346495779387688,1.9241363747129299,0.17860445972286076,182.6807580621896
KUUJJUARAPIK A,7103536,35.2781391229113,2.4063019608819847,-0.1548286121726123,259.6438759140906
KUUJJUAQ A,7113534,24.660862107697316,2.1309746526205493,0.0013267675463369633,255.68451806049242
QUAQTAQ,7116270,18.872665720319823,1.5937342934245753,0.14113920525129542,72.05818868695266
SCHEFFERVILLE A,7117825,32.32321778615664,2.325542114796158,0.08804186370772939,199.41401162355083
